Id,Tweet,Nom
1338961651438071809,"Spanish Socialists warn Podemos: ""Touch the monarchy and the system might fall"" via @Elnacionalcaten https://t.co/DQ7CicK4rL",o serra #RiseUp4Rojava
1338961651437948928,RT @GeorgePapa19: The current DNI has known the entire collusion hoax facts from the beginning. Timing is everything. Big week ahead! https…,PRESIDENT elect. Debbie Do 6%
1338961651039518721,"RT @FifthEstateAU: Hey @JoshFrydenberg @ScottMorrisonMP &amp; Co, you’re supposed to be all free market &amp; capitalist. No need to find socialism…",Michael Mobbs
1338961649907150848,"RT @merica: Joe Biden will nominate Pete Buttigieg to be his transportation secretary, sources familiar with the matter tell CNN, elevating…",Blue Shift
1338961648871235585,"RT @SteveSchmidtSES: He departs as a disgrace. He has shamed himself, debased himself and betrayed his oath of office. He has lied to the A…",Lia Shiekh
1338961646115577856,@Baker5261 @realkellerwade @audreylambchop @amuse @Kassie917 Sure he did. We TOLD you millennials were a force like… https://t.co/xi2lq6kLXR,BIDEN WON 2020! 🥂💪🍻
1338961645536743424,RT @faketitojohnsON: americans really think that their center right centered view of politics is the way of the world and not the result of…,Jarrod (ProblematicProf)
1338961642319564801,"RT @CTRexPope: @AP_Politics BREAKING: Resident senate turtle Mitch McConnell has finally realized Trump lost the election. Which is fast, f…",SFbayareaYangGang🧢≥🍑🍎🦄🤠💡
1338961640314777600,"RT @bluestein: Georgia’s two US senators have not yet acknowledged @JoeBiden’s victory #gapol #gasen 
https://t.co/isiVGXzg7k",Lake Akinzz
1338961638674878465,RT @kylegriffin1: Reminder: Trump said in November that he'd leave office if the Electoral College voted for Biden. https://t.co/qSpGrS0NKA,#primalscreamgrammy
1338961638028947456,"This KY (R) supporter is NOT f**king pleased, Mitch! @senatemajldr 
https://t.co/UphbMmwUqK",Mike Davis
1338961634086191104,RT @DavidCornDC: JUST POSTED: Trump just retweeted a Seth Rich conspiracy theorist who's calling for an uprising. These are the people he's…,drplainoldme
1338961633180266496,"RT @davidschneider: WHAT THERE WASN'T MONEY FOR:
Feeding hungry kids
Proper pay for nurses/care workers
Pay rise for public sector workers…",Geoff Potter
1338961633075314688,RT @DavidCornDC: JUST POSTED: Trump just retweeted a Seth Rich conspiracy theorist who's calling for an uprising. These are the people he's…,Natali
1338961632320495617,"RT @MBriatack: @JadaJones57 @KarenLynne2828 @SilentAmuse 38 years in politics, 7 bills passed, two for naming post offices= made over??? 🤣😂",MAGA tears are delicious
1338961630751727616,RT @savsogolden: harry styles making fun of american politics is my religion,emy²⁸🕊 loves rayn & sophia
1338961629250109440,RT @Lrihendry: Link: https://t.co/F8KBs1cd4u,writersweb.la
1338961627929055233,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…",Texas Gal
1338961626477760512,"RT @Scientists4EU: “Erasmus, which was established in 1987, allows students to study abroad elsewhere in Europe, with over 4,000 participat…",Sarah Cottee
1338961625907335170,RT @JolyonMaugham: He got a 45% pay rise whilst lowly public servants got a pay freeze. One rule for them and another for you. https://t.co…,Andy_Sava 🏳️‍🌈🇪🇺
1338961623621332992,Hillary Clinton Calls for Abolishing Electoral College After Casting Electoral Vote for Biden https://t.co/YEufBSLy8C,suzann tucker
1338961622551982083,"Jeffrey Rosen, hand picked by Barr, in spotlight as he replaces Barr for Trump's last month

https://t.co/TY4OK8xhET",barbaradees
1338961621733896193,RT @thenation: Progressives Have a Bold Agenda. Biden Should Act on Their Priorities in His First 100 Days. https://t.co/uD37i5Qhpc,Sabriga Turgon
1338961621029359617,@MRJIMMYBRO @jklongwith @JesseTheJeche Because I like your card/hobby takes? But don’t necessarily agree politicall… https://t.co/Al2qGDQT0s,Alex Kent
1338961620702203912,@CustisBlue  my hot friend and I need help for our politics exam do you know anything about democratic peace theory????,Georgie 🇪🇺
1338961619372662788,"RT @amargov: This is big!

Trump just excluded 30% of Chinese grown cotton from being used in their textile exports to the US.

Buyers can'…",2Dinesh
1338961618420555777,RT @DaShaunLH: Lizzo has never positioned herself as a fat liberationist. she has always been a Black woman who was also fat and therefore…,Drea
1338961616386351110,"@VP fine it was ok once why not do it again 😓

""What’s more, according to journalist Seymour Hersh, a former Justic… https://t.co/maLyASwaeA",Rebecca Vaughn
1338961616000397312,"RT @TheOnion: ‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity h…",MushyMelbowHead
1338961615769587713,RT @MartynMcL: EXCL: Six of Scotland’s wealthiest aristocratic families received more than £14 million in EU agricultural subsidies in the…,CJ(Katy) Crittenden
1338961614402441226,"@MKupperman It makes me feel a little icky to say but yes, identity politics is a thing",Jeremy Frank
1338961613903163392,Frydenberg backs probe that will expose Morrison govt as climate dinosaurs who want to tether Australian business t… https://t.co/VmtjhPhj9B,💧Jim Pembroke
1338961613802467328,@John_11_35_ @IsmailRoyer That certainly explains why so many of them openly practiced their deviance. It still bog… https://t.co/00b51cJXob,Hosai Mojaddidi
1338961612921851913,"RT @kylegriffin1: On a private conference call, Mitch McConnell urged Republican senators not to join House members on January 6 to object…",Tim Boone.
1338961612846362624,@no_brain_on I meant right wing at in  politics,Shotaro Kaneda
1338961612825354242,RT @PSYCH_HYPE: Gov. Andrew Cuomo signs law that allows NY to prosecute those pardoned by a President  https://t.co/gK9QW4av20,✍️John the Anti-Fascist✍️
1338961612422717445,"RT @TheOnion: ‘You’re A Piece Of Shit And I Hope Everyone Like You Dies,’ Says Biden To Democratic Voter In Stirring Call For Party Unity h…",z a c k  e l s w i c k.wav
1338961612024270849,RT @GeorgePapa19: The current DNI has known the entire collusion hoax facts from the beginning. Timing is everything. Big week ahead! https…,Bill Stroud
1338961611734855681,RT @AliVelshi: Biden to nominate Pete Buttigieg as transportation secretary https://t.co/onfz8jkjWP,Don Lorusso
1338961611378319362,"@AP_Politics Maybe NOW Joe Biden can TELL Mitch McConnell to get the People Help Checks out NOW, and deal with the… https://t.co/GQeR1mMnez",Debra Ponte
1338961610828869632,RT @jaketapper: Rep. Mitchell says he's leaving GOP: I've had enough - CNN Video https://t.co/wcU7layylL,dawgbite
1338961610396717056,"RT @nprpolitics: About 80 million Americans didn't vote in the 2020 election. 

A new survey finds those nonvoters say they're disengaged,…",Good-Trouble
1338961609197309952,"RT @StampStampede: The plot thickens. #GetMoneyOut
https://t.co/IOAHv8L7rY",🌺Minx General Strike
1338961608329089025,"So the woman who gets a hair place to provide indoor service for her while she didnt wear a mask, is now requiring… https://t.co/DqZ4cM2abD",David Lindsay III
1338961606168993796,"RT @ABC: President-elect Joe Biden calls on Georgians to vote in the Senate runoffs, and to vote early: ""You've gotta vote in record number…",Maureen Barbieri
1338961605518757888,@MichaelJHunt14 @theDanalytic @BobSaccamano44 @AshleySchaub @gman_604 You guys are in a thread where I say listen t… https://t.co/Mcf9Y2EwaD,Satiar Shah
1338961604675661825,https://t.co/cFYgNBHAuU Rob Harris : The parliamentary probe will be chaired by none other than Coalition climate s… https://t.co/pRPTc1zdzO,Mari R
1338961604285779970,"RT @PasReport: While this is a victory, there are still many more authoritarian decrees destroying livelihoods. 

https://t.co/ki8rhLw5Ku",Parth
1338961603123945474,"RT @hbhswifties: niall horan                         harry styles 
                          🤝
 making fun of american politics",aileen :)
1338961603107188738,"RT @hbhswifties: niall horan                         harry styles 
                          🤝
 making fun of american politics",gab :)
1338961602314465281,RT @nytimes: President-elect Joe Biden will nominate Pete Buttigieg to lead the Department of Transportation. If he is confirmed by the Sen…,sam the Black Lives Matter person
1338961602054299649,RT @jilevin: Watch: CNN's Jim Acosta calls out Kayleigh McEnany for 'disinformation' https://t.co/DlEjofSF58 https://t.co/IN6LwKGnpx,Velma Jones/Redgal60
1338961601286823938,RT @DavidCornDC: JUST POSTED: Trump just retweeted a Seth Rich conspiracy theorist who's calling for an uprising. These are the people he's…,KT Jackson
1338961600175345671,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…",Maurice-Moe-Snowden
1338961598300479488,"RT @ARMilani_: 🚨Exciting news🚨

I am so excited to sign with @BrisUniPress &amp; @policypress to write my first book. 

From growing up on a co…",Fiery Riot ✊ 🌹
1338961596928942081,RT @savsogolden: harry styles making fun of american politics is my religion,Sho ♡ IS EXCITED FOR Z3
1338961596870234120,"RT @NinaParker: I would not be who I am today without the Erasmus programme. 

The Erasmus Student Network (ESN) is the biggest young perso…",Imogen Dempsey 🇪🇺⚫️ #shielding
1338961595909746691,"RT @AP: Dr. Anthony Fauci, the nation's top infectious disease expert, says President-elect Joe Biden and Vice President-elect Kamala Harri…",SallyAnn
1338961595800592384,"Source: 

https://t.co/a8jFD50fpu",🇺🇸Dr. Big Shot Gangster🦅
1338961593871241216,He is such a dope.. https://t.co/GHp2v98ipw,Mark Stretch ⭐️
1338961593284108289,"RT @CNN: ""The charge of systemic urban cheating encapsulates the widespread fear among Republicans that they're losing control of the count…",Nestor Makhno 🏴🏴🏴
1338961592227082240,"RT @paulegan4: Dominion #Voting Systems CEO tells MI lawmakers that #Antrim report is part of ""reckless disinformation campaign"" targeting…",Wilson
1338961591170191368,"RT @ABCNewsLive: ""I think Georgia is going to shock the nation with the number of people who vote on January 5th,"" President-elect Joe Bide…",Yvonneblue
1338961588993347587,"RT @CNN: Jeffrey Rosen, set to take over as acting attorney general next week, is an unknown quantity in Trump White House politics, even a…",John
1338961588934627335,"RT @davidschneider: WHAT THERE WASN'T MONEY FOR:
Feeding hungry kids
Proper pay for nurses/care workers
Pay rise for public sector workers…",jean agha
1338961585520300033,RT @AdamDavidMorton: Job! Lectureship in the Department of Politics at the University of York focusing on Global Development joining a grea…,Samid Suliman
1338961585499480067,@RuleBrexitannia @lovelocks_jo #Politics #Political #Agenda/s are the tools used by those who are serious about… https://t.co/d5dw5bikHP,Ninja Bambi
1338961584626966528,"RT @kylegriffin1: On a private conference call, Mitch McConnell urged Republican senators not to join House members on January 6 to object…",KP
1338961584178270216,RT @inyoungk: Analysts said it was hard to know which was worse: that the federal government was blindsided again by Russian intelligence a…,Patrick Boland
1338961583918166016,RT @PoliticsPollss: A member of the House of Lords has warned Boris Johnson over the consequences of a no-deal Brexit on the services indus…,PHIL anti lockdown
1338961583729479681,RT @DavidAstinWalsh: I’ve said before and I’ll say again: one of the biggest problems in American politics is that the political system doe…,Thomas Paine ✊
1338961582596898816,"Joe Biden picks Pete Buttigieg to be transportation secretary

https://t.co/faBdvyWnOl",Lydia Maria Fanfan
1338961580139143185,"Unions join call for raising taxes on rich New Yorkers as Cuomo waits on Washington, D.C. Demonic-rat motto: If you… https://t.co/bnjhCvTydf",William+Eaves
1338961579161788417,"@TonyHWindsor @Matt_KeanMP @Matt_KeanMP is the only Lib MP I have any faith in re real Climate change Action . 

We… https://t.co/CJnUq69jbL",PJ Bardsley #CLIMATEACTNOW🎀😷🏠🛑🦠
1338961578385944582,RT @RiegerReport: The Trump campaign submitted a list to Georgia lawmakers that it falsely said proves thousands of people voted illegally.…,Mark
1338961576553017350,"RT @hbhswifties: niall horan                         harry styles 
                          🤝
 making fun of american politics",sav🌻CANT WAIT FOR Z3
1338961575911321605,RT @nytimes: President-elect Joe Biden will nominate Pete Buttigieg to lead the Department of Transportation. If he is confirmed by the Sen…,Trixy
